#Software: Microsoft Log Parser
#Version: 1.0
#Date: 2014-09-01 00:57:00
#Fields: LogFilename RecordNumber ComputerName SiteID DateTime ClientIpAddress ServerIpAddress ServerPort Method ProtocolVersion ProtocolStatus SubStatus TimeTaken BytesSent BytesReceived Win32Status UriStem UriQuery UserName
d:\iislog\W3SVC\ra140831.ibl 213632 USER-1A7617C508 132273000 2014-08-31 06:23:55 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 890 3127 649 0 /templets/moban1/images/15.gif - -
d:\iislog\W3SVC\ra140831.ibl 213681 USER-1A7617C508 132273000 2014-08-31 06:23:57 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 3171 94482 633 0 /index.php - -
d:\iislog\W3SVC\ra140831.ibl 213687 USER-1A7617C508 132273000 2014-08-31 06:23:57 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 484 26905 652 0 /templets/moban1/images/sdcms.gif - -
d:\iislog\W3SVC\ra140831.ibl 213977 USER-1A7617C508 132273000 2014-08-31 06:24:25 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 234 94482 608 0 /index.php - -
d:\iislog\W3SVC\ra140831.ibl 214199 USER-1A7617C508 132273000 2014-08-31 06:24:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 10048 640 0 /dede/content_list.php - -
d:\iislog\W3SVC\ra140831.ibl 214280 USER-1A7617C508 132273000 2014-08-31 06:24:52 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 2251 650 0 /dede/archives_do.php qstr=3`2`1&aid=3&dopost=delArchives -
d:\iislog\W3SVC\ra140831.ibl 214297 USER-1A7617C508 132273000 2014-08-31 06:24:54 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 171 1202 826 0 /dede/archives_do.php - -
d:\iislog\W3SVC\ra140831.ibl 214300 USER-1A7617C508 132273000 2014-08-31 06:24:55 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 6690 614 0 /dede/content_list.php - -
d:\iislog\W3SVC\ra140831.ibl 214788 USER-1A7617C508 132273000 2014-08-31 06:26:07 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 125 2268 356 0 /templets/moban1/images/logo.gif - -
d:\iislog\W3SVC\ra140831.ibl 214791 USER-1A7617C508 132273000 2014-08-31 06:26:07 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 265 2861 354 0 /templets/moban1/images/14.gif - -
d:\iislog\W3SVC\ra140831.ibl 214792 USER-1A7617C508 132273000 2014-08-31 06:26:07 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 250 3368 353 0 /templets/moban1/images/b.gif - -
d:\iislog\W3SVC\ra140831.ibl 214794 USER-1A7617C508 132273000 2014-08-31 06:26:07 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 359 2344 354 0 /templets/moban1/images/13.gif - -
d:\iislog\W3SVC\ra140831.ibl 214795 USER-1A7617C508 132273000 2014-08-31 06:26:07 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 406 3566 353 0 /templets/moban1/images/a.gif - -
d:\iislog\W3SVC\ra140831.ibl 214796 USER-1A7617C508 132273000 2014-08-31 06:26:07 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 359 1881 354 0 /templets/moban1/images/12.gif - -
d:\iislog\W3SVC\ra140831.ibl 214798 USER-1A7617C508 132273000 2014-08-31 06:26:07 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 234 1485 354 0 /templets/moban1/images/11.gif - -
d:\iislog\W3SVC\ra140831.ibl 214799 USER-1A7617C508 132273000 2014-08-31 06:26:07 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 593 12553 338 0 /templets/moban1/style/sdcms.js - -
d:\iislog\W3SVC\ra140831.ibl 214803 USER-1A7617C508 132273000 2014-08-31 06:26:07 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 859 22574 354 0 /templets/moban1/style/sdcms.css - -
d:\iislog\W3SVC\ra140831.ibl 214811 USER-1A7617C508 132273000 2014-08-31 06:26:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 381 355 0 /templets/moban1/images/nav.gif - -
d:\iislog\W3SVC\ra140831.ibl 214813 USER-1A7617C508 132273000 2014-08-31 06:26:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 234 3127 354 0 /templets/moban1/images/15.gif - -
d:\iislog\W3SVC\ra140831.ibl 214814 USER-1A7617C508 132273000 2014-08-31 06:26:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 1578 94181 343 0 / - -
d:\iislog\W3SVC\ra140831.ibl 214862 USER-1A7617C508 132273000 2014-08-31 06:26:10 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 578 26905 357 0 /templets/moban1/images/sdcms.gif - -
d:\iislog\W3SVC\ra140831.ibl 214992 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 362 347 0 /dede - -
d:\iislog\W3SVC\ra140831.ibl 214994 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 397 348 0 /dede/ - -
d:\iislog\W3SVC\ra140831.ibl 214995 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 2849 432 0 /dede/login.php gotopage=%2Fdede%2Findex.php -
d:\iislog\W3SVC\ra140831.ibl 214997 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 2413 430 0 /dede/css/login.css - -
d:\iislog\W3SVC\ra140831.ibl 214999 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 8779 429 0 /dede/css/base.css - -
d:\iislog\W3SVC\ra140831.ibl 215000 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 1705 433 0 /include/vdimgck.php - -
d:\iislog\W3SVC\ra140831.ibl 215002 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 171 72533 424 0 /include/js/jquery/jquery.js - -
d:\iislog\W3SVC\ra140831.ibl 215004 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 1049 496 0 /dede/login.php dopost=showad -
d:\iislog\W3SVC\ra140831.ibl 215005 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 2319 439 0 /dede/images/login-top.jpg - -
d:\iislog\W3SVC\ra140831.ibl 215006 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 685 439 0 /dede/images/safe-tips.gif - -
d:\iislog\W3SVC\ra140831.ibl 215007 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1220 435 0 /dede/images/input.png - -
d:\iislog\W3SVC\ra140831.ibl 215008 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1060 439 0 /dede/images/login-btn.jpg - -
d:\iislog\W3SVC\ra140831.ibl 215009 USER-1A7617C508 132273000 2014-08-31 06:26:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 5329 438 0 /dede/images/login-bg.jpg - -
d:\iislog\W3SVC\ra140831.ibl 215209 USER-1A7617C508 132273000 2014-08-31 06:26:46 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 31 1606 718 0 /dede/login.php - -
d:\iislog\W3SVC\ra140831.ibl 215210 USER-1A7617C508 132273000 2014-08-31 06:26:46 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 571 542 0 /plus/img/wbg.gif - -
d:\iislog\W3SVC\ra140831.ibl 215217 USER-1A7617C508 132273000 2014-08-31 06:26:47 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 14130 568 0 /dede/index.php - -
d:\iislog\W3SVC\ra140831.ibl 215218 USER-1A7617C508 132273000 2014-08-31 06:26:47 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 4646 499 0 /dede/js/frame.js - -
d:\iislog\W3SVC\ra140831.ibl 215219 USER-1A7617C508 132273000 2014-08-31 06:26:47 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 7815 516 0 /dede/css/frame.css - -
d:\iislog\W3SVC\ra140831.ibl 215220 USER-1A7617C508 132273000 2014-08-31 06:26:47 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 320 526 0 /dede/images/style1/style.css - -
d:\iislog\W3SVC\ra140831.ibl 215221 USER-1A7617C508 132273000 2014-08-31 06:26:47 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 2683 537 0 /dede/images/style1/admin_top_logo.gif - -
d:\iislog\W3SVC\ra140831.ibl 215222 USER-1A7617C508 132273000 2014-08-31 06:26:47 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 410 521 0 /dede/images/blank.gif - -
d:\iislog\W3SVC\ra140831.ibl 215223 USER-1A7617C508 132273000 2014-08-31 06:26:47 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 383 527 0 /dede/images/leftmenu_bg.gif - -
d:\iislog\W3SVC\ra140831.ibl 215224 USER-1A7617C508 132273000 2014-08-31 06:26:47 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 722 528 0 /dede/images/admin_top_bg.jpg - -
d:\iislog\W3SVC\ra140831.ibl 215225 USER-1A7617C508 132273000 2014-08-31 06:26:47 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 1769 524 0 /dede/images/quick_bg.gif - -
d:\iislog\W3SVC\ra140831.ibl 215226 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 458 527 0 /dede/images/toggle_menu.gif - -
d:\iislog\W3SVC\ra140831.ibl 215227 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 8770 573 0 /dede/index_menu.php - -
d:\iislog\W3SVC\ra140831.ibl 215228 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 790 525 0 /dede/images/search_bn.gif - -
d:\iislog\W3SVC\ra140831.ibl 215229 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1266 526 0 /dede/images/skinbutton.png - -
d:\iislog\W3SVC\ra140831.ibl 215230 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 11301 573 0 /dede/index_body.php - -
d:\iislog\W3SVC\ra140831.ibl 215231 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 422 523 0 /dede/images/allmenu.gif - -
d:\iislog\W3SVC\ra140831.ibl 215232 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 2936 521 0 /dede/images/input.gif - -
d:\iislog\W3SVC\ra140831.ibl 215233 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 711 526 0 /dede/images/ico-sysmsg.png - -
d:\iislog\W3SVC\ra140831.ibl 215235 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 8295 511 0 /include/js/dedeajax2.js - -
d:\iislog\W3SVC\ra140831.ibl 215237 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 93 2790 525 0 /dede/css/indexbody.css - -
d:\iislog\W3SVC\ra140831.ibl 215238 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 125 3791 507 0 /dede/js/leftmenu.js - -
d:\iislog\W3SVC\ra140831.ibl 215240 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 1692 503 0 /dede/js/drag.js - -
d:\iislog\W3SVC\ra140831.ibl 215241 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 1099 528 0 /dede/images/gtk-del.png - -
d:\iislog\W3SVC\ra140831.ibl 215242 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 93 2588 518 0 /dede/js/jquery.json-2.2.min.js - -
d:\iislog\W3SVC\ra140831.ibl 215243 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 93 1546 508 0 /dede/js/indexbody.js - -
d:\iislog\W3SVC\ra140831.ibl 215244 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 536 530 0 /dede/images/idnbgfoot.gif - -
d:\iislog\W3SVC\ra140831.ibl 215245 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 672 529 0 /dede/images/leftmbg1.gif - -
d:\iislog\W3SVC\ra140831.ibl 215247 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 565 529 0 /dede/images/gtk-sadd.png - -
d:\iislog\W3SVC\ra140831.ibl 215248 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 864 530 0 /dede/images/menunewbg.gif - -
d:\iislog\W3SVC\ra140831.ibl 215250 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 109 1876 531 0 /dede/images/loadinglit.gif - -
d:\iislog\W3SVC\ra140831.ibl 215251 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 396 527 0 /dede/images/idnbg1.gif - -
d:\iislog\W3SVC\ra140831.ibl 215252 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 1184 526 0 /dede/images/close.gif - -
d:\iislog\W3SVC\ra140831.ibl 215253 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 469 525 0 /dede/images/arr4.gif - -
d:\iislog\W3SVC\ra140831.ibl 215254 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 218 8443 516 0 /include/js/jquery/ui.core.js - -
d:\iislog\W3SVC\ra140831.ibl 215255 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 854 528 0 /dede/images/leftbg2.gif - -
d:\iislog\W3SVC\ra140831.ibl 215256 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 265 18915 521 0 /include/js/jquery/ui.draggable.js - -
d:\iislog\W3SVC\ra140831.ibl 215257 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 250 24050 520 0 /include/js/jquery/ui.sortable.js - -
d:\iislog\W3SVC\ra140831.ibl 215258 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 1021 553 0 /dede/images/sp_bg.gif - -
d:\iislog\W3SVC\ra140831.ibl 215259 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 530 556 0 /dede/images/allbtbg2.gif - -
d:\iislog\W3SVC\ra140831.ibl 215260 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 3081 556 0 /dede/images/dlgtitle.gif - -
d:\iislog\W3SVC\ra140831.ibl 215261 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 936 555 0 /dede/images/manage1.gif - -
d:\iislog\W3SVC\ra140831.ibl 215262 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 861 621 0 /dede/index_body.php dopost=showauth -
d:\iislog\W3SVC\ra140831.ibl 215263 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 883 619 0 /dede/index_body.php dopost=showad -
d:\iislog\W3SVC\ra140831.ibl 215264 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 534 555 0 /dede/images/addnews.gif - -
d:\iislog\W3SVC\ra140831.ibl 215265 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 4396 558 0 /dede/images/ico_spider.gif - -
d:\iislog\W3SVC\ra140831.ibl 215266 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 885 557 0 /dede/images/menuarrow.gif - -
d:\iislog\W3SVC\ra140831.ibl 215267 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1350 556 0 /dede/images/file_dir.gif - -
d:\iislog\W3SVC\ra140831.ibl 215268 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 2649 567 0 /dede/images/biz.gif - -
d:\iislog\W3SVC\ra140831.ibl 215271 USER-1A7617C508 132273000 2014-08-31 06:26:48 112.121.182.140 112.121.182.140 80 GET HTTP/1.0 200 0 0 208 153 0 /data/2d4fa8bcadba1aef94c33cd8a4a29de4.php - -
d:\iislog\W3SVC\ra140831.ibl 215272 USER-1A7617C508 132273000 2014-08-31 06:26:48 112.121.182.140 112.121.182.140 80 GET HTTP/1.0 200 0 0 341 130 0 /data/admin/ver.txt - -
d:\iislog\W3SVC\ra140831.ibl 215273 USER-1A7617C508 132273000 2014-08-31 06:26:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 359 1886 571 0 /dede/index_testenv.php - -
d:\iislog\W3SVC\ra140831.ibl 215276 USER-1A7617C508 132273000 2014-08-31 06:26:49 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1408 560 0 /dede/images/btn_fullscan.gif - -
d:\iislog\W3SVC\ra140831.ibl 215282 USER-1A7617C508 132273000 2014-08-31 06:26:49 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 925 603 0 /dede/index_body.php dopost=getRightSide -
d:\iislog\W3SVC\ra140831.ibl 215310 USER-1A7617C508 132273000 2014-08-31 06:26:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 18562 607 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 215311 USER-1A7617C508 132273000 2014-08-31 06:26:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1055 534 0 /dede/js/global.js - -
d:\iislog\W3SVC\ra140831.ibl 215312 USER-1A7617C508 132273000 2014-08-31 06:26:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 385 561 0 /dede/images/dedeexplode.gif - -
d:\iislog\W3SVC\ra140831.ibl 215314 USER-1A7617C508 132273000 2014-08-31 06:26:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 858 556 0 /dede/images/write2.gif - -
d:\iislog\W3SVC\ra140831.ibl 215315 USER-1A7617C508 132273000 2014-08-31 06:26:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 5984 540 0 /dede/js/context_menu.js - -
d:\iislog\W3SVC\ra140831.ibl 215316 USER-1A7617C508 132273000 2014-08-31 06:26:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 5006 534 0 /dede/js/dialog.js - -
d:\iislog\W3SVC\ra140831.ibl 215317 USER-1A7617C508 132273000 2014-08-31 06:26:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 8389 533 0 /dede/js/ieemu.js - -
d:\iislog\W3SVC\ra140831.ibl 215319 USER-1A7617C508 132273000 2014-08-31 06:26:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 366 555 0 /dede/images/allbg.gif - -
d:\iislog\W3SVC\ra140831.ibl 215320 USER-1A7617C508 132273000 2014-08-31 06:26:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 541 553 0 /dede/images/tbg.gif - -
d:\iislog\W3SVC\ra140831.ibl 215323 USER-1A7617C508 132273000 2014-08-31 06:26:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 18562 609 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 215356 USER-1A7617C508 132273000 2014-08-31 06:26:55 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 13452 562 0 /dede/images/dedecontract.gif - -
d:\iislog\W3SVC\ra140831.ibl 215357 USER-1A7617C508 132273000 2014-08-31 06:26:55 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 5536 610 0 /dede/catalog_do.php dopost=GetSunLists&cid=9 -
d:\iislog\W3SVC\ra140831.ibl 215368 USER-1A7617C508 132273000 2014-08-31 06:26:57 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 336 678 0 /dede/catalog_do.php cid=10&dopost=listArchives -
d:\iislog\W3SVC\ra140831.ibl 215370 USER-1A7617C508 132273000 2014-08-31 06:26:57 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 6860 672 0 /dede/content_list.php channelid=1&cid=10 -
d:\iislog\W3SVC\ra140831.ibl 215371 USER-1A7617C508 132273000 2014-08-31 06:26:57 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 601 696 0 /dede/images/button_search.gif - -
d:\iislog\W3SVC\ra140831.ibl 215372 USER-1A7617C508 132273000 2014-08-31 06:26:57 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 109 4506 665 0 /dede/js/list.js - -
d:\iislog\W3SVC\ra140831.ibl 215374 USER-1A7617C508 132273000 2014-08-31 06:26:57 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 573 686 0 /dede/images/wbg.gif - -
d:\iislog\W3SVC\ra140831.ibl 215375 USER-1A7617C508 132273000 2014-08-31 06:26:57 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 156 18236 665 0 /dede/js/main.js - -
d:\iislog\W3SVC\ra140831.ibl 215376 USER-1A7617C508 132273000 2014-08-31 06:26:57 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 580 693 0 /dede/images/newlinebg3.gif - -
d:\iislog\W3SVC\ra140831.ibl 215377 USER-1A7617C508 132273000 2014-08-31 06:26:57 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 6860 761 0 /dede/content_list.php channelid=1&cid=10 -
d:\iislog\W3SVC\ra140831.ibl 215386 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 335 778 0 /dede/catalog_do.php channelid=1&cid=10&dopost=addArchives -
d:\iislog\W3SVC\ra140831.ibl 215387 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 125 25707 760 0 /dede/article_add.php channelid=1&cid=10 -
d:\iislog\W3SVC\ra140831.ibl 215388 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 125 2566 683 0 /dede/css/tb-box.css - -
d:\iislog\W3SVC\ra140831.ibl 215389 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 694 687 0 /dede/images/book1.gif - -
d:\iislog\W3SVC\ra140831.ibl 215390 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 140 893 693 0 /dede/images/menusearch.gif - -
d:\iislog\W3SVC\ra140831.ibl 215391 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 125 1017 693 0 /dede/images/menusearch2.gif - -
d:\iislog\W3SVC\ra140831.ibl 215392 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 125 589 694 0 /dede/images/button_reset.gif - -
d:\iislog\W3SVC\ra140831.ibl 215394 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 93 591 693 0 /dede/images/button_save.gif - -
d:\iislog\W3SVC\ra140831.ibl 215395 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 375 8346 668 0 /dede/js/handlers.js - -
d:\iislog\W3SVC\ra140831.ibl 215398 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 421 12086 666 0 /dede/js/tb-box.js - -
d:\iislog\W3SVC\ra140831.ibl 215401 USER-1A7617C508 132273000 2014-08-31 06:26:59 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 765 39010 651 0 /images/swfupload/swfupload.js - -
d:\iislog\W3SVC\ra140831.ibl 215402 USER-1A7617C508 132273000 2014-08-31 06:27:00 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 828 47391 677 0 /dede/js/calendar/calendar.js - -
d:\iislog\W3SVC\ra140831.ibl 215403 USER-1A7617C508 132273000 2014-08-31 06:27:00 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 5965 699 0 /dede/js/calendar/calendar-green.css - -
d:\iislog\W3SVC\ra140831.ibl 215404 USER-1A7617C508 132273000 2014-08-31 06:27:00 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 633 687 0 /dede/images/ruler.gif - -
d:\iislog\W3SVC\ra140831.ibl 215405 USER-1A7617C508 132273000 2014-08-31 06:27:00 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 939 691 0 /dede/images/itemnote1.gif - -
d:\iislog\W3SVC\ra140831.ibl 215409 USER-1A7617C508 132273000 2014-08-31 06:27:01 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 1765 367372 660 0 /include/ckeditor/ckeditor.js t=B8DJ5M3 -
d:\iislog\W3SVC\ra140831.ibl 215411 USER-1A7617C508 132273000 2014-08-31 06:27:01 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1060 658 0 /include/ckeditor/config.js t=B8DJ5M3 -
